"customer_key","customer_id","customer_name","segment","city","country","signup_date"
6541,"CUS006541","Brenda Johnson","Corporate","Manchester","United Kingdom","2021-04-17"
6542,"CUS006542","Barbara Stokes","Consumer","Nottingham","United Kingdom","2024-05-23"
6543,"CUS006543","Aaron Watkins","Online Reseller","Nottingham","United Kingdom","2023-04-02"
6544,"CUS006544","Sherry Barrera","Consumer","Cork","Ireland","2019-10-08"
6545,"CUS006545","Chad Brown","Small Business","Rotterdam","Netherlands","2020-02-18"
6546,"CUS006546","Brian Gomez","Consumer","Manchester","United Kingdom","2019-07-06"
6547,"CUS006547","Gary Smith","Small Business","Birmingham","United Kingdom","2023-07-06"
6548,"CUS006548","Daniel Ingram","Consumer","Manchester","United Kingdom","2020-01-02"
6549,"CUS006549","Mark Evans","Consumer","Cork","Ireland","2020-08-23"
6550,"CUS006550","Amber York","Consumer","Nottingham","United Kingdom","2024-12-07"
6551,"CUS006551","Mr. Mark Green","Consumer","Rotterdam","Netherlands","2021-05-26"
6552,"CUS006552","Beth Schwartz","Corporate","Leeds","United Kingdom","2024-05-28"
6553,"CUS006553","Carlos Arellano","Corporate","New York","USA","2020-02-12"
6554,"CUS006554","Cynthia Cardenas","Corporate","Bristol","United Kingdom","2020-03-19"
6555,"CUS006555","Megan Graves","Small Business","Berlin","Germany","2020-03-17"
6556,"CUS006556","Ashley White","Consumer","Birmingham","United Kingdom","2020-09-21"
6557,"CUS006557","Adrienne Ingram","Consumer","Nottingham","United Kingdom","2019-08-24"
6558,"CUS006558","Mr. Johnathan Reyes","Online Reseller","Manchester","United Kingdom","2022-04-03"
6559,"CUS006559","Tonya Gilmore","Corporate","Nottingham","United Kingdom","2022-11-02"
6560,"CUS006560","Leah Andersen","Consumer","Nottingham","United Kingdom","2019-05-30"
6561,"CUS006561","Brandon Salas","Corporate","Paris","France","2024-07-24"
6562,"CUS006562","Carol Mcdonald","Consumer","Leeds","United Kingdom","2024-09-19"
6563,"CUS006563","Donna Hamilton","Consumer","Cork","Ireland","2023-05-24"
6564,"CUS006564","Joseph Fields","Small Business","London","United Kingdom","2022-03-01"
6565,"CUS006565","Heather Rose","Small Business","London","United Kingdom","2019-09-01"
6566,"CUS006566","Patrick Jackson","Consumer","Birmingham","United Kingdom","2021-07-04"
6567,"CUS006567","Melissa Page","Consumer","Birmingham","United Kingdom","2021-07-14"
6568,"CUS006568","Jared Jackson","Corporate","Barcelona","Spain","2022-02-12"
6569,"CUS006569","Deborah Olson","Corporate","Birmingham","United Kingdom","2023-08-18"
6570,"CUS006570","Peggy Cox","Consumer","Manchester","United Kingdom","2023-05-07"
6571,"CUS006571","Shannon Walsh","Consumer","Birmingham","United Kingdom","2021-03-08"
6572,"CUS006572","James Floyd","Corporate","Birmingham","United Kingdom","2023-03-27"
6573,"CUS006573","Justin Thompson","Consumer","Manchester","United Kingdom","2022-09-02"
6574,"CUS006574","Alexa Rodriguez","Consumer","Paris","France","2020-06-05"
6575,"CUS006575","Nicholas Alvarado","Consumer","London","United Kingdom","2022-03-21"
6576,"CUS006576","Carol Andrade","Corporate","Leeds","United Kingdom","2024-01-24"
6577,"CUS006577","Christopher Jenkins","Consumer","Amsterdam","Netherlands","2019-11-19"
6578,"CUS006578","Darlene White","Small Business","Paris","France","2020-02-23"
6579,"CUS006579","Samuel Jackson","Small Business","Madrid","Spain","2024-09-07"
6580,"CUS006580","Thomas Miller","Consumer","Amsterdam","Netherlands","2023-08-18"
6581,"CUS006581","Carrie Smith","Corporate","Nottingham","United Kingdom","2020-04-15"
6582,"CUS006582","Michael Butler","Corporate","Amsterdam","Netherlands","2024-06-21"
6583,"CUS006583","Michael Williams","Small Business","Cork","Ireland","2024-06-13"
6584,"CUS006584","Aaron Sellers","Corporate","Paris","France","2023-04-13"
6585,"CUS006585","Samantha Williams","Consumer","Chicago","USA","2020-07-29"
6586,"CUS006586","Jessica Lopez","Small Business","Cork","Ireland","2022-02-28"
6587,"CUS006587","Dustin Williams","Consumer","London","United Kingdom","2020-10-17"
6588,"CUS006588","Lisa Williams","Corporate","Chicago","USA","2020-09-03"
6589,"CUS006589","Laura Sanchez","Small Business","Birmingham","United Kingdom","2021-02-22"
6590,"CUS006590","Kimberly Thompson","Small Business","New York","USA","2021-08-19"
6591,"CUS006591","Russell Davis","Consumer","Cork","Ireland","2021-07-16"
6592,"CUS006592","Courtney Phelps","Small Business","Madrid","Spain","2019-05-10"
6593,"CUS006593","Jennifer Smith","Corporate","Lyon","France","2025-08-02"
6594,"CUS006594","Julia Hopkins","Small Business","Chicago","USA","2025-10-11"
6595,"CUS006595","Douglas Rodriguez","Corporate","Austin","USA","2019-01-27"
6596,"CUS006596","Jennifer Pittman","Consumer","Nottingham","United Kingdom","2020-01-14"
6597,"CUS006597","Jeffrey Anderson","Small Business","Amsterdam","Netherlands","2025-07-04"
6598,"CUS006598","Michael Reeves","Consumer","Austin","USA","2022-07-15"
6599,"CUS006599","Adrian Nguyen","Online Reseller","Rotterdam","Netherlands","2025-09-20"
6600,"CUS006600","Curtis Henderson","Corporate","Manchester","United Kingdom","2023-08-04"
6601,"CUS006601","Jeffery Thomas","Small Business","Hamburg","Germany","2022-03-31"
6602,"CUS006602","Brian Bird","Consumer","Nottingham","United Kingdom","2019-11-18"
6603,"CUS006603","Rachel Wilson","Small Business","London","United Kingdom","2024-10-13"
6604,"CUS006604","Rebecca Green","Online Reseller","Glasgow","United Kingdom","2025-04-22"
6605,"CUS006605","Traci Evans","Consumer","Lyon","France","2022-11-01"
6606,"CUS006606","Michelle Price","Consumer","Madrid","Spain","2020-04-19"
6607,"CUS006607","Robert Wilson","Corporate","Birmingham","United Kingdom","2022-06-22"
6608,"CUS006608","Julia Marshall","Consumer","Nottingham","United Kingdom","2023-08-24"
6609,"CUS006609","Jasmine Cox","Consumer","Bristol","United Kingdom","2019-07-15"
6610,"CUS006610","Stephanie Goodwin","Consumer","Chicago","USA","2022-04-27"
6611,"CUS006611","Michael Tyler","Consumer","Lyon","France","2019-10-11"
6612,"CUS006612","Catherine Villegas","Consumer","Nottingham","United Kingdom","2022-12-19"
6613,"CUS006613","Sheryl Lamb","Consumer","Chicago","USA","2024-04-24"
6614,"CUS006614","Scott Garcia","Consumer","Glasgow","United Kingdom","2022-09-05"
6615,"CUS006615","Alicia Miller","Corporate","Lyon","France","2019-08-12"
6616,"CUS006616","Lisa Cunningham","Consumer","Cork","Ireland","2021-05-29"
6617,"CUS006617","Michael Williams","Consumer","Rotterdam","Netherlands","2025-07-06"
6618,"CUS006618","Justin Griffin","Consumer","Hamburg","Germany","2025-10-11"
6619,"CUS006619","Derek Mack","Corporate","Madrid","Spain","2021-07-25"
6620,"CUS006620","Derrick Patterson","Consumer","Birmingham","United Kingdom","2021-01-31"
6621,"CUS006621","Craig Holloway","Online Reseller","Chicago","USA","2019-10-18"
6622,"CUS006622","Joan Hodges","Consumer","Leeds","United Kingdom","2020-11-18"
6623,"CUS006623","Ian Carter","Consumer","Glasgow","United Kingdom","2021-08-15"
6624,"CUS006624","Nichole Gray","Consumer","Madrid","Spain","2023-06-13"
6625,"CUS006625","Jennifer Bradley","Small Business","Bristol","United Kingdom","2019-11-29"
6626,"CUS006626","John Gonzalez","Corporate","Birmingham","United Kingdom","2022-09-23"
6627,"CUS006627","Michael Brown","Consumer","Glasgow","United Kingdom","2022-08-12"
6628,"CUS006628","Tyler Larson","Consumer","Nottingham","United Kingdom","2022-03-28"
6629,"CUS006629","Shannon Garrett","Consumer","Manchester","United Kingdom","2024-11-04"
6630,"CUS006630","Patrick Adams","Consumer","Birmingham","United Kingdom","2025-04-18"
6631,"CUS006631","Nicholas Young","Corporate","Bristol","United Kingdom","2024-10-26"
6632,"CUS006632","Lindsey Conley","Consumer","Hamburg","Germany","2019-10-12"
6633,"CUS006633","Richard Woods","Consumer","Dublin","Ireland","2020-03-12"
6634,"CUS006634","Michael Williams","Small Business","Nottingham","United Kingdom","2024-02-11"
6635,"CUS006635","Matthew Jenkins Jr.","Small Business","New York","USA","2023-12-26"
6636,"CUS006636","Jonathan Knox","Corporate","Dublin","Ireland","2022-07-06"
6637,"CUS006637","Daniel Williams","Corporate","Munich","Germany","2021-04-07"
6638,"CUS006638","Angela Goodwin","Consumer","New York","USA","2020-02-27"
6639,"CUS006639","Tonya Bell","Consumer","Nottingham","United Kingdom","2025-06-08"
6640,"CUS006640","Steven Sweeney","Small Business","Lyon","France","2019-05-30"
6641,"CUS006641","Shawn Fischer","Consumer","Nottingham","United Kingdom","2020-01-16"
6642,"CUS006642","Tim Valenzuela","Consumer","Manchester","United Kingdom","2022-12-31"
6643,"CUS006643","Holly Phillips","Consumer","Birmingham","United Kingdom","2022-02-18"
6644,"CUS006644","Kelly Velasquez","Corporate","London","United Kingdom","2024-10-26"
6645,"CUS006645","Laura Mays","Corporate","Birmingham","United Kingdom","2022-11-03"
6646,"CUS006646","John Dominguez","Consumer","London","United Kingdom","2020-03-22"
6647,"CUS006647","Ashley Waters","Small Business","Dublin","Ireland","2021-08-17"
6648,"CUS006648","Andrew Gibson","Small Business","Nottingham","United Kingdom","2019-08-15"
6649,"CUS006649","Kristina Smith","Small Business","Bristol","United Kingdom","2025-07-18"
6650,"CUS006650","Heidi Mullins","Consumer","Bristol","United Kingdom","2022-11-26"
6651,"CUS006651","George Johnson","Corporate","Leeds","United Kingdom","2025-11-17"
6652,"CUS006652","Jill Melendez","Consumer","Cork","Ireland","2024-02-05"
6653,"CUS006653","Danielle Johnson","Small Business","Birmingham","United Kingdom","2023-10-18"
6654,"CUS006654","Mr. Daniel Roth","Consumer","Paris","France","2024-07-21"
6655,"CUS006655","Rick Conway","Small Business","New York","USA","2021-03-14"
6656,"CUS006656","Brandy Moss","Small Business","Austin","USA","2024-11-24"
6657,"CUS006657","Stephen Alvarez","Online Reseller","Manchester","United Kingdom","2021-09-24"
6658,"CUS006658","Diana Miller","Small Business","Amsterdam","Netherlands","2023-05-09"
6659,"CUS006659","Jose Romero","Consumer","Hamburg","Germany","2019-11-17"
6660,"CUS006660","Erin Shaw","Consumer","Madrid","Spain","2021-04-02"
6661,"CUS006661","Kyle Serrano","Small Business","Chicago","USA","2023-05-19"
6662,"CUS006662","Paul Armstrong","Consumer","Nottingham","United Kingdom","2023-02-05"
6663,"CUS006663","Michael Jackson","Consumer","Bristol","United Kingdom","2021-07-26"
6664,"CUS006664","Lisa Abbott","Corporate","Chicago","USA","2020-04-30"
6665,"CUS006665","Victoria Johnson","Consumer","Amsterdam","Netherlands","2022-10-20"
6666,"CUS006666","Rebecca Little","Small Business","Bristol","United Kingdom","2025-04-01"
6667,"CUS006667","Sarah Walsh","Small Business","Munich","Germany","2023-05-30"
6668,"CUS006668","Brenda Wilson","Small Business","London","United Kingdom","2024-12-31"
6669,"CUS006669","Dennis Gates","Consumer","Lyon","France","2022-04-27"
6670,"CUS006670","Michael Jones","Consumer","Lyon","France","2019-01-21"
6671,"CUS006671","Melanie Ramos","Corporate","Amsterdam","Netherlands","2021-08-30"
6672,"CUS006672","Daniel Combs","Consumer","London","United Kingdom","2020-02-10"
6673,"CUS006673","Jennifer Martin","Consumer","Chicago","USA","2025-07-16"
6674,"CUS006674","Megan Hobbs","Consumer","Barcelona","Spain","2025-10-11"
6675,"CUS006675","Tony Carpenter","Consumer","Amsterdam","Netherlands","2020-12-12"
6676,"CUS006676","Russell Combs","Consumer","Nottingham","United Kingdom","2019-11-25"
6677,"CUS006677","Zachary Velasquez","Corporate","New York","USA","2019-08-15"
6678,"CUS006678","Katherine Hoffman","Consumer","Manchester","United Kingdom","2023-08-28"
6679,"CUS006679","Frank Stephenson","Consumer","Birmingham","United Kingdom","2025-04-20"
6680,"CUS006680","Robert Ford","Online Reseller","Manchester","United Kingdom","2024-10-07"
6681,"CUS006681","Thomas Smith","Small Business","Nottingham","United Kingdom","2019-01-05"
6682,"CUS006682","Ronald Bishop","Corporate","Bristol","United Kingdom","2020-07-27"
6683,"CUS006683","Kevin Moore","Consumer","Paris","France","2022-05-25"
6684,"CUS006684","Michael Nichols","Small Business","Lyon","France","2019-07-29"
6685,"CUS006685","Cynthia Wilkerson","Online Reseller","Austin","USA","2025-04-15"
6686,"CUS006686","Cynthia Murphy","Consumer","Rotterdam","Netherlands","2021-06-12"
6687,"CUS006687","Margaret Schwartz","Corporate","Manchester","United Kingdom","2024-12-07"
6688,"CUS006688","Ian Cunningham","Small Business","Bristol","United Kingdom","2024-03-24"
6689,"CUS006689","Joanna Mcknight","Corporate","Madrid","Spain","2023-08-18"
6690,"CUS006690","Amy Morgan","Online Reseller","Rotterdam","Netherlands","2023-09-13"
6691,"CUS006691","Cheryl Richardson","Consumer","London","United Kingdom","2019-10-22"
6692,"CUS006692","Kerry Benjamin MD","Consumer","Austin","USA","2020-07-26"
6693,"CUS006693","Kayla Parsons","Small Business","London","United Kingdom","2024-11-25"
6694,"CUS006694","Danielle Brown","Small Business","Chicago","USA","2020-05-12"
6695,"CUS006695","Seth Gregory","Corporate","Dublin","Ireland","2021-07-03"
6696,"CUS006696","Julie Ryan","Consumer","New York","USA","2021-12-08"
6697,"CUS006697","Jonathan Pennington","Corporate","Austin","USA","2025-10-24"
6698,"CUS006698","James Davidson","Consumer","Birmingham","United Kingdom","2025-11-01"
6699,"CUS006699","Megan Cooper","Small Business","Munich","Germany","2023-11-15"
6700,"CUS006700","Lauren Campos","Consumer","Glasgow","United Kingdom","2021-07-11"
6701,"CUS006701","Amber Gray","Consumer","Austin","USA","2025-05-30"
6702,"CUS006702","Sonya Carpenter","Consumer","Austin","USA","2022-11-07"
6703,"CUS006703","Brenda Horn","Consumer","Birmingham","United Kingdom","2023-07-06"
6704,"CUS006704","Erin Gonzalez","Consumer","New York","USA","2025-10-03"
6705,"CUS006705","Anthony Alvarez","Consumer","Birmingham","United Kingdom","2025-05-14"
6706,"CUS006706","Vanessa Gutierrez","Consumer","Glasgow","United Kingdom","2021-02-02"
6707,"CUS006707","Jeremy Williams","Consumer","Birmingham","United Kingdom","2021-11-19"
6708,"CUS006708","Mark Johnson","Consumer","Bristol","United Kingdom","2021-10-14"
6709,"CUS006709","Sharon Trevino","Corporate","Austin","USA","2025-01-29"
6710,"CUS006710","James Rice","Small Business","Nottingham","United Kingdom","2020-04-20"
6711,"CUS006711","Jennifer Thompson","Online Reseller","Glasgow","United Kingdom","2021-06-23"
6712,"CUS006712","Elizabeth Evans","Consumer","Manchester","United Kingdom","2024-10-29"
6713,"CUS006713","Nicole Johnson","Consumer","Birmingham","United Kingdom","2019-12-15"
6714,"CUS006714","Judith Black","Corporate","Rotterdam","Netherlands","2025-08-29"
6715,"CUS006715","Tracy Bean","Small Business","Paris","France","2023-05-11"
6716,"CUS006716","Matthew Welch","Small Business","Paris","France","2024-12-13"
6717,"CUS006717","Jason Smith","Consumer","Dublin","Ireland","2022-12-30"
6718,"CUS006718","Melissa Ball","Consumer","Hamburg","Germany","2021-12-27"
6719,"CUS006719","Janice Rodriguez","Consumer","Madrid","Spain","2020-04-21"
6720,"CUS006720","Jennifer Anderson","Online Reseller","Bristol","United Kingdom","2023-06-08"
6721,"CUS006721","Kerry Pittman","Consumer","New York","USA","2022-08-20"
6722,"CUS006722","Bryan Brown","Consumer","Dublin","Ireland","2019-01-28"
6723,"CUS006723","Casey Livingston","Consumer","Manchester","United Kingdom","2025-08-11"
6724,"CUS006724","Steven Baker","Consumer","Munich","Germany","2021-07-20"
6725,"CUS006725","Gabriel Larson","Consumer","Austin","USA","2023-01-10"
6726,"CUS006726","Catherine King","Small Business","Barcelona","Spain","2019-10-04"
6727,"CUS006727","Miss Sheri Yoder MD","Small Business","Hamburg","Germany","2021-11-09"
6728,"CUS006728","Paul Cochran","Corporate","Chicago","USA","2019-10-29"
6729,"CUS006729","Brenda Martin","Consumer","Bristol","United Kingdom","2023-05-23"
6730,"CUS006730","Cindy Carlson","Consumer","Barcelona","Spain","2024-12-01"
6731,"CUS006731","Teresa Moore","Consumer","Manchester","United Kingdom","2024-03-11"
6732,"CUS006732","Jackson Smith","Consumer","Amsterdam","Netherlands","2023-02-03"
6733,"CUS006733","Deborah Hayes","Corporate","Barcelona","Spain","2020-10-18"
6734,"CUS006734","Tammy Brown","Small Business","Nottingham","United Kingdom","2025-02-02"
6735,"CUS006735","Mariah Cole","Online Reseller","Leeds","United Kingdom","2019-05-12"
6736,"CUS006736","Paul Allen","Corporate","Austin","USA","2025-06-25"
6737,"CUS006737","Ryan Vance","Online Reseller","Barcelona","Spain","2025-04-07"
6738,"CUS006738","Harold Walker","Consumer","Leeds","United Kingdom","2020-12-02"
6739,"CUS006739","Dawn Molina","Small Business","New York","USA","2024-11-06"
6740,"CUS006740","Robin Clarke","Consumer","Dublin","Ireland","2023-12-13"
6741,"CUS006741","Diana Smith","Online Reseller","Leeds","United Kingdom","2022-04-05"
6742,"CUS006742","James Miles","Consumer","Berlin","Germany","2024-04-17"
6743,"CUS006743","Stephanie Payne","Corporate","Nottingham","United Kingdom","2019-04-03"
6744,"CUS006744","Shannon Hudson","Consumer","Berlin","Germany","2021-11-03"
6745,"CUS006745","Mrs. Jaclyn Crosby MD","Consumer","New York","USA","2020-10-18"
6746,"CUS006746","Craig Martinez","Small Business","Cork","Ireland","2021-05-07"
6747,"CUS006747","James Roman","Consumer","Munich","Germany","2022-09-02"
6748,"CUS006748","Lori Rice","Corporate","Nottingham","United Kingdom","2019-03-21"
